REGION,COUNTRY,SECTOR,SUBSECTOR,YEAR,QUARTER,"Dividend, USD"
Europe ex-UK,Ireland,Industrial,Machinery,2016,16Q3,20164206.545775
Europe ex-UK,Ireland,Industrial,Machinery,2017,17Q2,46490431.4008875
Europe ex-UK,Ireland,Industrial,Machinery,2017,17Q4,23359550.421802
Europe ex-UK,Ireland,Industrial,Machinery,2018,18Q2,56483159.48665
Europe ex-UK,Ireland,Industrial,Machinery,2018,18Q4,24882674.705382
Europe ex-UK,Ireland,Industrial,Machinery,2019,19Q2,60881698.42164
Europe ex-UK,Ireland,Industrial,Machinery,2019,19Q4,25810107.71521
Europe ex-UK,Ireland,Industrial,Machinery,2020,20Q2,65390318.227305
Europe ex-UK,Ireland,Industrial,Machinery,2021,21q2,45428860.635522
Europe ex-UK,Ireland,Industrial,Machinery,2021,21Q4,41745632.2151328
Europe ex-UK,Ireland,Industrial,Machinery,2022,22Q2,49907692.747822
Europe ex-UK,Ireland,Industrial,Machinery,2022,22Q4,45506169.193677
Europe ex-UK,Ireland,Industrial,Machinery,2023,23Q2,47424815.5742515
Europe ex-UK,Ireland,Industrial,Machinery,2023,23q4,50258797.3641047
Europe ex-UK,Ireland,Industrial,Machinery,2024,24q2,52960273.834524
Europe ex-UK,Ireland,Industrial,Machinery,2024,24q4,52340233.0703616
Europe ex-UK,Ireland,Industrial,Machinery,2025,25q2,58843413.7604445
Europe ex-UK,Israel,Financial,Banks,2010,10Q3,53005404.7976581
Europe ex-UK,Israel,Financial,Banks,2010,10Q4,135980395.904326
Europe ex-UK,Israel,Financial,Banks,2011,11Q1,137475925.7493
Europe ex-UK,Israel,Financial,Banks,2011,11Q2,151267175.471006
Europe ex-UK,Israel,Financial,Banks,2011,11Q3,79137610.9748939
Europe ex-UK,Israel,Financial,Banks,2013,13Q3,73042023.5230396
Europe ex-UK,Israel,Financial,Banks,2013,13Q4,26340273.6168725
Europe ex-UK,Israel,Financial,Banks,2014,14Q2,61079741.7701473
Europe ex-UK,Israel,Financial,Banks,2014,14Q3,33240747.1250819
Europe ex-UK,Israel,Financial,Banks,2014,14Q4,29619909.6004632
Europe ex-UK,Israel,Financial,Banks,2015,15Q1,17540158.0030038
Europe ex-UK,Israel,Financial,Banks,2015,15Q2,51805291.0391126
Europe ex-UK,Israel,Financial,Banks,2015,15Q3,58107257.7914144
Europe ex-UK,Israel,Financial,Banks,2015,15Q4,41487235.3182019
Europe ex-UK,Israel,Financial,Banks,2016,16Q1,39448380.6265748
Europe ex-UK,Israel,Financial,Banks,2016,16Q2,46403663.7079375
Europe ex-UK,Israel,Financial,Banks,2016,16Q3,72600005.0437253
Europe ex-UK,Israel,Financial,Banks,2016,16Q4,69754133.398629
Europe ex-UK,Israel,Financial,Banks,2017,17Q2,171208446.83869
Europe ex-UK,Israel,Financial,Banks,2017,17Q3,174256179.968394
Europe ex-UK,Israel,Financial,Banks,2017,17Q4,169457699.237723
Europe ex-UK,Israel,Financial,Banks,2018,18Q1,128776534.672101
Europe ex-UK,Israel,Financial,Banks,2018,18Q2,258422393.118316
Europe ex-UK,Israel,Financial,Banks,2018,18Q3,100810430.200107
Europe ex-UK,Israel,Financial,Banks,2018,18Q4,100024809.449389
Europe ex-UK,Israel,Financial,Banks,2019,19Q2,196871204.208286
Europe ex-UK,Israel,Financial,Banks,2019,19q3,216312388.746973
Europe ex-UK,Israel,Financial,Banks,2019,19Q4,419828801.262994
Europe ex-UK,Israel,Financial,Banks,2020,20Q1,129438076.658471
Europe ex-UK,Israel,Financial,Banks,2021,21q3,537848890.075946
Europe ex-UK,Israel,Financial,Banks,2021,21Q4,957988561.845954
Europe ex-UK,Israel,Financial,Banks,2022,22q1,82807584.0748935
Europe ex-UK,Israel,Financial,Banks,2022,22Q2,274923808.105494
Europe ex-UK,Israel,Financial,Banks,2022,22Q3,328986622.99448
Europe ex-UK,Israel,Financial,Banks,2022,22Q4,363714806.854104
Europe ex-UK,Israel,Financial,Banks,2023,23Q1,238257942.822137
Europe ex-UK,Israel,Financial,Banks,2023,23Q2,611060084.774033
Europe ex-UK,Israel,Financial,Banks,2023,23Q3,521133134.440452
Europe ex-UK,Israel,Financial,Banks,2023,23q4,231043298.074987
Europe ex-UK,Israel,Financial,Banks,2024,24q1,57155333.6097041
Europe ex-UK,Israel,Financial,Banks,2024,24q2,760310799.209683
Europe ex-UK,Israel,Financial,Banks,2024,24q3,513629693.401884
Europe ex-UK,Israel,Financial,Banks,2024,24q4,493586389.643366
Europe ex-UK,Israel,Financial,Banks,2025,25Q1,435791847.564387
Europe ex-UK,Israel,Financial,Banks,2025,25q2,558579885.331448
Europe ex-UK,Israel,Health,Pharmaceuticals,2012,12Q2,182721193.622901
Europe ex-UK,Israel,Health,Pharmaceuticals,2012,12Q3,172933413.41031
Europe ex-UK,Israel,Health,Pharmaceuticals,2012,12Q4,178643060.494821
Europe ex-UK,Israel,Health,Pharmaceuticals,2013,13Q1,218588206.7733
Europe ex-UK,Israel,Health,Pharmaceuticals,2013,13Q2,222738012.8
Europe ex-UK,Israel,Health,Pharmaceuticals,2013,13Q3,71972416.454004
Europe ex-UK,Israel,Health,Pharmaceuticals,2013,13Q4,231700068.771224
Europe ex-UK,Israel,Health,Pharmaceuticals,2014,14Q1,245435116.584581
Europe ex-UK,Israel,Health,Pharmaceuticals,2014,14Q2,249414291.143702
Europe ex-UK,Israel,Health,Pharmaceuticals,2014,14Q3,246661263.981275
Europe ex-UK,Israel,Health,Pharmaceuticals,2014,14Q4,229092036.474384
Europe ex-UK,Israel,Health,Pharmaceuticals,2015,15Q1,252129601.9
Europe ex-UK,Israel,Health,Pharmaceuticals,2015,15Q2,248149000
Europe ex-UK,Israel,Health,Pharmaceuticals,2015,15Q3,285378415.88
Europe ex-UK,Israel,Health,Pharmaceuticals,2015,15Q4,289680000
Europe ex-UK,Israel,Health,Pharmaceuticals,2016,16Q1,308605433.94
Europe ex-UK,Israel,Health,Pharmaceuticals,2016,16Q2,308605433.94
Europe ex-UK,Israel,Health,Pharmaceuticals,2016,16Q3,310760000
Europe ex-UK,Israel,Health,Pharmaceuticals,2016,16Q4,310760000
Europe ex-UK,Israel,Health,Pharmaceuticals,2017,17Q1,345096704.04
Europe ex-UK,Israel,Health,Pharmaceuticals,2017,17Q2,286317740
Europe ex-UK,Israel,Health,Pharmaceuticals,2017,17Q3,71606040
Europe ex-UK,Israel,Health,Pharmaceuticals,2017,17Q4,70840190
Europe ex-UK,Israel,Industrial,Machinery,2010,10Q2,30622244.4
Europe ex-UK,Israel,Industrial,Machinery,2010,10Q3,15311122.2
Europe ex-UK,Israel,Industrial,Machinery,2010,10Q4,15311122.2
Europe ex-UK,Israel,Industrial,Machinery,2011,11Q2,30739204.8
Europe ex-UK,Israel,Industrial,Machinery,2011,11Q3,15419487.96
Europe ex-UK,Israel,Industrial,Machinery,2011,11Q4,15413511.6
Europe ex-UK,Israel,Industrial,Machinery,2012,12Q2,25601267.4
Europe ex-UK,Israel,Industrial,Machinery,2012,12Q3,12866832
Europe ex-UK,Israel,Industrial,Machinery,2012,12Q4,12561788.7
Europe ex-UK,Israel,Industrial,Machinery,2013,13Q2,25189614.9
Europe ex-UK,Israel,Industrial,Machinery,2013,13Q3,12663736.2
Europe ex-UK,Israel,Industrial,Machinery,2013,13Q4,12736233.6
Europe ex-UK,Israel,Industrial,Machinery,2014,14Q2,26453195.56
Europe ex-UK,Israel,Industrial,Machinery,2014,14Q3,13654888.96
Europe ex-UK,Israel,Industrial,Machinery,2014,14Q4,13658083.2
Europe ex-UK,Israel,Industrial,Machinery,2015,15Q2,29887428.2
Europe ex-UK,Israel,Industrial,Machinery,2015,15Q3,15805418.76
Europe ex-UK,Israel,Industrial,Machinery,2015,15Q4,15808009.13
Europe ex-UK,Israel,Industrial,Machinery,2016,16Q2,34191292
Europe ex-UK,Israel,Industrial,Machinery,2016,16Q3,17097613.2
Europe ex-UK,Israel,Industrial,Machinery,2016,16Q4,17098109.2
Europe ex-UK,Israel,Industrial,Machinery,2017,17Q2,37618413.8
Europe ex-UK,Israel,Industrial,Machinery,2017,17Q3,18810453.2
Europe ex-UK,Israel,Industrial,Machinery,2017,17Q4,18810453.2
Europe ex-UK,Israel,Industrial,Machinery,2018,18Q2,18811400.08
Europe ex-UK,Israel,Industrial,Machinery,2018,18Q3,37622800.16
Europe ex-UK,Israel,Industrial,Machinery,2018,18Q4,18811400.08
Europe ex-UK,Israel,Industrial,Machinery,2019,19Q2,38242725.4
Europe ex-UK,Israel,Industrial,Machinery,2019,19q3,19431325.32
Europe ex-UK,Israel,Industrial,Machinery,2020,20Q1,19431325.32
Europe ex-UK,Israel,Industrial,Machinery,2020,20Q2,34916680.7
Europe ex-UK,Israel,Industrial,Machinery,2020,20Q3,19447265.2
Europe ex-UK,Israel,Industrial,Machinery,2021,21Q1,19447265.2
Europe ex-UK,Israel,Industrial,Machinery,2021,21q2,38896144.32
Europe ex-UK,Israel,Industrial,Machinery,2021,21q3,20333727.76
Europe ex-UK,Israel,Industrial,Machinery,2022,22q1,20338847.56
Europe ex-UK,Israel,Industrial,Machinery,2022,22Q2,22145956
Europe ex-UK,Israel,Industrial,Machinery,2022,22Q3,22163445.5
Europe ex-UK,Israel,Industrial,Machinery,2022,22Q4,22168885
Europe ex-UK,Israel,Industrial,Machinery,2023,23Q1,22172103
Europe ex-UK,Israel,Industrial,Machinery,2023,23Q2,22173824
Europe ex-UK,Israel,Industrial,Machinery,2023,23Q3,22173824
Europe ex-UK,Israel,Industrial,Machinery,2023,23q4,22210276
Europe ex-UK,Israel,Industrial,Machinery,2024,24q1,22226925
Europe ex-UK,Israel,Industrial,Machinery,2024,24q2,22233827.5
Europe ex-UK,Israel,Industrial,Machinery,2024,24q3,22238382.5
Europe ex-UK,Israel,Industrial,Machinery,2024,24q4,22239131.5
Europe ex-UK,Israel,Industrial,Machinery,2025,25Q1,22264584.5
Europe ex-UK,Israel,Industrial,Machinery,2025,25q2,26834007.6
Europe ex-UK,Israel,Technology,Software & IT Services,2013,13Q2,9714023.84
Europe ex-UK,Israel,Technology,Software & IT Services,2013,13Q3,9672692
Europe ex-UK,Israel,Technology,Software & IT Services,2013,13Q4,9790356.48
Europe ex-UK,Israel,Technology,Software & IT Services,2014,14Q1,9871532
Europe ex-UK,Israel,Technology,Software & IT Services,2014,14Q2,9570315.68
Europe ex-UK,Israel,Technology,Software & IT Services,2014,14Q3,9594489.6
Europe ex-UK,Israel,Technology,Software & IT Services,2014,14Q4,9648375.52
Europe ex-UK,Israel,Technology,Software & IT Services,2015,15Q1,9753605.28
Europe ex-UK,Israel,Technology,Software & IT Services,2015,15Q2,9552752.8
Europe ex-UK,Israel,Technology,Software & IT Services,2015,15Q3,9595048.16
Europe ex-UK,Israel,Technology,Software & IT Services,2015,15Q4,9669892
Europe ex-UK,Israel,Technology,Software & IT Services,2016,16Q1,9708000.16
Europe ex-UK,Israel,Technology,Software & IT Services,2016,16Q2,9585695.2
Europe ex-UK,Israel,Technology,Software & IT Services,2016,16Q3,9630547.68
Europe ex-UK,Israel,Technology,Software & IT Services,2016,16Q4,9591102.4
Europe ex-UK,Israel,Technology,Software & IT Services,2017,17Q1,9607456.96
Europe ex-UK,Italy,Consumer Cyclical,Auto,2016,16Q1,15243137.1880276
Europe ex-UK,Italy,Consumer Cyclical,Auto,2016,16Q2,96793595.2264064
Europe ex-UK,Italy,Consumer Cyclical,Auto,2017,17Q2,130781394.79613
Europe ex-UK,Italy,Consumer Cyclical,Auto,2018,18Q2,160405116.608151
Europe ex-UK,Italy,Consumer Cyclical,Auto,2019,19Q2,3587725429.79847
Europe ex-UK,Italy,Consumer Cyclical,Auto,2020,20Q2,226967695.579894
Europe ex-UK,Italy,Consumer Cyclical,Auto,2021,21Q1,3647926495.57438
Europe ex-UK,Italy,Consumer Cyclical,Auto,2021,21q2,801492142.907451
Europe ex-UK,Italy,Consumer Cyclical,Auto,2022,22Q2,1993991321.63515
Europe ex-UK,Italy,Consumer Cyclical,Auto,2023,23Q2,5104776399.8073
Europe ex-UK,Italy,Consumer Cyclical,Auto,2024,24q2,5760873436.07605
Europe ex-UK,Italy,Consumer Cyclical,Auto,2025,25q2,2839521745.3399
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2014,14Q2,33973750
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2015,15Q2,33321916.8183
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2016,16Q2,39028450.254339
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2017,17Q2,51077231.124192
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2018,18Q2,83494460.410592
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2019,19Q2,115086323.785781
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2020,20Q2,156168956.0376
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2021,21q2,142039043.2674
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2022,22Q2,165544610.88048
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2023,23Q2,331036227.792499
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2024,24q2,342383486.14814
Europe ex-UK,Italy,Consumer Cyclical,Clothing & Durables,2025,25q2,405154662.16082
Europe ex-UK,Italy,Financial,Banks,2010,10Q2,1922182813.37517
Europe ex-UK,Italy,Financial,Banks,2010,10Q4,195756659.55564
Europe ex-UK,Italy,Financial,Banks,2011,11Q2,2219582049.53948
Europe ex-UK,Italy,Financial,Banks,2011,11Q4,195030696.75679
Europe ex-UK,Italy,Financial,Banks,2012,12Q2,989605185.813615
Europe ex-UK,Italy,Financial,Banks,2012,12Q4,55478253.7887461
Europe ex-UK,Italy,Financial,Banks,2013,13Q2,1672234003.26989
Europe ex-UK,Italy,Financial,Banks,2014,14Q2,1849702079.23866
Europe ex-UK,Italy,Financial,Banks,2014,14Q4,161900319.878067
Europe ex-UK,Italy,Financial,Banks,2015,15Q2,2161297682.93554
Europe ex-UK,Italy,Financial,Banks,2015,15Q4,229897150.30305
Europe ex-UK,Italy,Financial,Banks,2016,16Q2,3529848649.70757
Europe ex-UK,Italy,Financial,Banks,2016,16Q4,247686758.010216
Europe ex-UK,Italy,Financial,Banks,2017,17Q2,3375838296.12052
Europe ex-UK,Italy,Financial,Banks,2017,17Q4,384297280.760129
Europe ex-UK,Italy,Financial,Banks,2018,18Q2,4909875085.37741
Europe ex-UK,Italy,Financial,Banks,2018,18Q4,475027461.14292
Europe ex-UK,Italy,Financial,Banks,2019,19Q2,4794819844.91149
Europe ex-UK,Italy,Financial,Banks,2019,19Q4,461442908.090054
Europe ex-UK,Italy,Financial,Banks,2020,20Q2,22892010.87356
Europe ex-UK,Italy,Financial,Banks,2021,21q2,1348837557.19656
Europe ex-UK,Italy,Financial,Banks,2021,21Q4,4839645178.24328
Europe ex-UK,Italy,Financial,Banks,2022,22Q2,3598897013.46639
Europe ex-UK,Italy,Financial,Banks,2022,22Q4,2178015555.3886
Europe ex-UK,Italy,Financial,Banks,2023,23Q2,4777247580.62826
Europe ex-UK,Italy,Financial,Banks,2023,23q4,3645267296.08493
Europe ex-UK,Italy,Financial,Banks,2024,24q2,8544336122.68039
Europe ex-UK,Italy,Financial,Banks,2024,24q4,5907420781.176
Europe ex-UK,Italy,Financial,Banks,2025,25q2,9109154637.77854
Europe ex-UK,Italy,Financial,Insurance,2010,10Q2,740929975.220985
Europe ex-UK,Italy,Financial,Insurance,2011,11Q2,987801068.414633
Europe ex-UK,Italy,Financial,Insurance,2012,12Q2,391787161.66695
Europe ex-UK,Italy,Financial,Insurance,2013,13Q2,487661739.02355
Europe ex-UK,Italy,Financial,Insurance,2014,14Q2,1054688695.8884
Europe ex-UK,Italy,Financial,Insurance,2015,15Q2,1121530593.39232
Europe ex-UK,Italy,Financial,Insurance,2016,16Q2,1896590771.87592
Europe ex-UK,Italy,Financial,Insurance,2017,17Q2,2109422480.48914
Europe ex-UK,Italy,Financial,Insurance,2018,18Q2,2340058284.91546
Europe ex-UK,Italy,Financial,Insurance,2019,19Q2,2374988454.08298
Europe ex-UK,Italy,Financial,Insurance,2019,19Q4,222582564.204
Europe ex-UK,Italy,Financial,Insurance,2020,20Q2,1542134415.4842
Europe ex-UK,Italy,Financial,Insurance,2020,20Q4,251802465.291
Europe ex-UK,Italy,Financial,Insurance,2021,21q2,2702043604.86739
Europe ex-UK,Italy,Financial,Insurance,2021,21Q4,1351644239.83073
Europe ex-UK,Italy,Financial,Insurance,2022,22Q2,2597093783.3063
Europe ex-UK,Italy,Financial,Insurance,2022,22Q4,1000464713.67029
Europe ex-UK,Italy,Financial,Insurance,2023,23Q2,2724758299.19136
Europe ex-UK,Italy,Financial,Insurance,2023,23q4,336370410.2655
Europe ex-UK,Italy,Financial,Insurance,2024,24q2,3115006503.25429
Europe ex-UK,Italy,Financial,Insurance,2024,24q4,453450698.415
Europe ex-UK,Italy,Financial,Insurance,2025,25q2,4011247546.70026
Europe ex-UK,Italy,Health,Pharmaceuticals,2010,10Q2,76165478.8177018
Europe ex-UK,Italy,Health,Pharmaceuticals,2011,11Q2,83794103.1021368
Europe ex-UK,Italy,Health,Pharmaceuticals,2011,11Q4,55721397.8162
Europe ex-UK,Italy,Health,Pharmaceuticals,2012,12Q2,27666212.51302
Europe ex-UK,Italy,Health,Pharmaceuticals,2012,12Q4,53891556.8837031
Europe ex-UK,Italy,Health,Pharmaceuticals,2013,13Q2,27198817.78936
Europe ex-UK,Italy,Health,Pharmaceuticals,2013,13Q4,61933042.324868
Europe ex-UK,Italy,Health,Pharmaceuticals,2014,14Q2,31895873.355698
Europe ex-UK,Italy,Health,Pharmaceuticals,2014,14Q4,68185884.489268
Europe ex-UK,Italy,Health,Pharmaceuticals,2015,15Q2,53823796.150656
Europe ex-UK,Italy,Health,Pharmaceuticals,2015,15Q4,67307977.08438
Europe ex-UK,Italy,Health,Pharmaceuticals,2016,16Q2,71103598.66578
Europe ex-UK,Italy,Health,Pharmaceuticals,2016,16Q4,77087715.00472
Europe ex-UK,Italy,Health,Pharmaceuticals,2017,17Q2,79609248.8925705
Europe ex-UK,Italy,Health,Pharmaceuticals,2017,17Q4,103523853.350148
Europe ex-UK,Italy,Health,Pharmaceuticals,2018,18Q2,109459766.34063
Europe ex-UK,Italy,Health,Pharmaceuticals,2018,18Q4,107224741.23588
Europe ex-UK,Italy,Health,Pharmaceuticals,2019,19Q2,109533064.707808
Europe ex-UK,Italy,Health,Pharmaceuticals,2019,19Q4,111080590.862208
Europe ex-UK,Italy,Health,Pharmaceuticals,2020,20Q2,119538030.42116
Europe ex-UK,Italy,Health,Pharmaceuticals,2020,20Q4,124434695.9489
Europe ex-UK,Italy,Health,Pharmaceuticals,2021,21q2,140524262.63865
Europe ex-UK,Italy,Health,Pharmaceuticals,2021,21Q4,124097899.885162
Europe ex-UK,Italy,Health,Pharmaceuticals,2022,22Q2,127301069.899614
Europe ex-UK,Italy,Health,Pharmaceuticals,2022,22Q4,119326291.20071
Europe ex-UK,Italy,Health,Pharmaceuticals,2023,23Q2,135042582.034509
Europe ex-UK,Italy,Health,Pharmaceuticals,2023,23q4,129530134.937418
Europe ex-UK,Italy,Health,Pharmaceuticals,2024,24q2,142736702.226552
Europe ex-UK,Italy,Health,Pharmaceuticals,2024,24q4,132006072.22188
Europe ex-UK,Italy,Health,Pharmaceuticals,2025,25q2,158903122.411132
Europe ex-UK,Italy,Industrial,Machinery,2010,10Q2,391693976.198012
Europe ex-UK,Italy,Industrial,Machinery,2011,11Q2,386066263.634934
Europe ex-UK,Italy,Industrial,Machinery,2012,12Q2,59573105.425554
Europe ex-UK,Italy,Industrial,Machinery,2013,13Q2,117175850.638812
Europe ex-UK,Italy,Industrial,Machinery,2014,14Q2,124715337.05925
Europe ex-UK,Italy,Industrial,Machinery,2015,15Q2,97612837.036176
Europe ex-UK,Italy,Industrial,Machinery,2016,16Q2,103160675.918454
Europe ex-UK,Italy,Industrial,Machinery,2017,17Q2,191882585.216239
Europe ex-UK,Italy,Industrial,Machinery,2018,18Q2,215203456.670473
Europe ex-UK,Italy,Industrial,Machinery,2019,19Q2,221455010.804343
Europe ex-UK,Italy,Industrial,Machinery,2020,20Q2,164954477.50739
Europe ex-UK,Italy,Industrial,Machinery,2021,21q2,163802616.27525
Europe ex-UK,Italy,Industrial,Machinery,2022,22Q2,245703162.508836
Europe ex-UK,Italy,Industrial,Machinery,2023,23Q2,264787877.702791
Europe ex-UK,Italy,Industrial,Machinery,2024,24q2,379816051.570539
Europe ex-UK,Italy,Industrial,Machinery,2025,25q2,618500983.831201
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2016,16Q2,63189315
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2017,17Q2,98642880
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2018,18Q2,133425600
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2019,19Q2,143089650
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2020,20Q2,473975016
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2021,21q2,351937305
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2022,22Q2,330706202.775
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2023,23Q2,358285100.465134
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2024,24q2,499334726.4
Europe ex-UK,Italy,Media & Telecommunications,Telecoms,2025,25q2,544915190.95182
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q2,2704199065.007
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q3,2670172494.6854
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2010,10Q4,153469787.9
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q2,3071590607.9081
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q3,2804471969.51902
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2011,11Q4,92768674.31
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q2,2799067555.72804
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q3,2524018029.57693
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2012,12Q4,92768674.31
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q2,2746047548.99364
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q3,2694584883.85515
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2013,13Q4,92768674.31
Europe ex-UK,Italy,"Oil, Gas & Energy","Oil, Gas & Energy",2014,14Q2,2943745213.97278
